t,Cast_num,startTemp,deltaT,time_between,pair_num,Blast_Flow_Rate_1_hr_mean,Blast_Flow_Rate_1_hr_rate,Blast_Flow_Rate_1__hr_sd,Blast_Temp_1_hr_mean,Blast_Temp_1_hr_rate,Blast_Temp_1__hr_sd,Blast_moisture_1_hr_mean,Blast_moisture_1_hr_rate,Blast_moisture_1__hr_sd,Hot_Oxy_1_hr_mean,Hot_Oxy_1_hr_rate,Hot_Oxy_1__hr_sd,Cold_Oxy_1_hr_mean,Cold_Oxy_1_hr_rate,Cold_Oxy_1__hr_sd,PCI_1_hr_mean,PCI_1_hr_rate,PCI_1__hr_sd,Top_Gas_Analysis_1_hr_mean,Top_Gas_Analysis_1_hr_rate,Top_Gas_Analysis_1__hr_sd,Heat_Loss_1_hr_mean,Heat_Loss_1_hr_rate,Heat_Loss_1__hr_sd,Permeability_Global_1_hr_mean,Permeability_Global_1_hr_rate,Permeability_Global_1__hr_sd,HMRetention_1_hr_mean,HMRetention_1_hr_rate,HMRetention_1__hr_sd,RAFT_1_hr_mean,RAFT_1_hr_rate,RAFT_1__hr_sd,Blast_Flow_Rate_2_hr_mean,Blast_Flow_Rate_2_hr_rate,Blast_Flow_Rate_2__hr_sd,Blast_Temp_2_hr_mean,Blast_Temp_2_hr_rate,Blast_Temp_2__hr_sd,Blast_moisture_2_hr_mean,Blast_moisture_2_hr_rate,Blast_moisture_2__hr_sd,Hot_Oxy_2_hr_mean,Hot_Oxy_2_hr_rate,Hot_Oxy_2__hr_sd,Cold_Oxy_2_hr_mean,Cold_Oxy_2_hr_rate,Cold_Oxy_2__hr_sd,PCI_2_hr_mean,PCI_2_hr_rate,PCI_2__hr_sd,Top_Gas_Analysis_2_hr_mean,Top_Gas_Analysis_2_hr_rate,Top_Gas_Analysis_2__hr_sd,Heat_Loss_2_hr_mean,Heat_Loss_2_hr_rate,Heat_Loss_2__hr_sd,Permeability_Global_2_hr_mean,Permeability_Global_2_hr_rate,Permeability_Global_2__hr_sd,HMRetention_2_hr_mean,HMRetention_2_hr_rate,HMRetention_2__hr_sd,RAFT_2_hr_mean,RAFT_2_hr_rate,RAFT_2__hr_sd,Blast_Flow_Rate_3_hr_mean,Blast_Flow_Rate_3_hr_rate,Blast_Flow_Rate_3__hr_sd,Blast_Temp_3_hr_mean,Blast_Temp_3_hr_rate,Blast_Temp_3__hr_sd,Blast_moisture_3_hr_mean,Blast_moisture_3_hr_rate,Blast_moisture_3__hr_sd,Hot_Oxy_3_hr_mean,Hot_Oxy_3_hr_rate,Hot_Oxy_3__hr_sd,Cold_Oxy_3_hr_mean,Cold_Oxy_3_hr_rate,Cold_Oxy_3__hr_sd,PCI_3_hr_mean,PCI_3_hr_rate,PCI_3__hr_sd,Top_Gas_Analysis_3_hr_mean,Top_Gas_Analysis_3_hr_rate,Top_Gas_Analysis_3__hr_sd,Heat_Loss_3_hr_mean,Heat_Loss_3_hr_rate,Heat_Loss_3__hr_sd,Permeability_Global_3_hr_mean,Permeability_Global_3_hr_rate,Permeability_Global_3__hr_sd,HMRetention_3_hr_mean,HMRetention_3_hr_rate,HMRetention_3__hr_sd,RAFT_3_hr_mean,RAFT_3_hr_rate,RAFT_3__hr_sd,Blast_Flow_Rate_4_hr_mean,Blast_Flow_Rate_4_hr_rate,Blast_Flow_Rate_4__hr_sd,Blast_Temp_4_hr_mean,Blast_Temp_4_hr_rate,Blast_Temp_4__hr_sd,Blast_moisture_4_hr_mean,Blast_moisture_4_hr_rate,Blast_moisture_4__hr_sd,Hot_Oxy_4_hr_mean,Hot_Oxy_4_hr_rate,Hot_Oxy_4__hr_sd,Cold_Oxy_4_hr_mean,Cold_Oxy_4_hr_rate,Cold_Oxy_4__hr_sd,PCI_4_hr_mean,PCI_4_hr_rate,PCI_4__hr_sd,Top_Gas_Analysis_4_hr_mean,Top_Gas_Analysis_4_hr_rate,Top_Gas_Analysis_4__hr_sd,Heat_Loss_4_hr_mean,Heat_Loss_4_hr_rate,Heat_Loss_4__hr_sd,Permeability_Global_4_hr_mean,Permeability_Global_4_hr_rate,Permeability_Global_4__hr_sd,HMRetention_4_hr_mean,HMRetention_4_hr_rate,HMRetention_4__hr_sd,RAFT_4_hr_mean,RAFT_4_hr_rate,RAFT_4__hr_sd,Blast_Flow_Rate_5_hr_mean,Blast_Flow_Rate_5_hr_rate,Blast_Flow_Rate_5__hr_sd,Blast_Temp_5_hr_mean,Blast_Temp_5_hr_rate,Blast_Temp_5__hr_sd,Blast_moisture_5_hr_mean,Blast_moisture_5_hr_rate,Blast_moisture_5__hr_sd,Hot_Oxy_5_hr_mean,Hot_Oxy_5_hr_rate,Hot_Oxy_5__hr_sd,Cold_Oxy_5_hr_mean,Cold_Oxy_5_hr_rate,Cold_Oxy_5__hr_sd,PCI_5_hr_mean,PCI_5_hr_rate,PCI_5__hr_sd,Top_Gas_Analysis_5_hr_mean,Top_Gas_Analysis_5_hr_rate,Top_Gas_Analysis_5__hr_sd,Heat_Loss_5_hr_mean,Heat_Loss_5_hr_rate,Heat_Loss_5__hr_sd,Permeability_Global_5_hr_mean,Permeability_Global_5_hr_rate,Permeability_Global_5__hr_sd,HMRetention_5_hr_mean,HMRetention_5_hr_rate,HMRetention_5__hr_sd,RAFT_5_hr_mean,RAFT_5_hr_rate,RAFT_5__hr_sd,coke_Rate_4_hr_rate,Slag_Rate_4_hr_rate,OretoCoke_Change_4_hr_rate,coke_Rate_5_hr_rate,Slag_Rate_5_hr_rate,OretoCoke_Change_5_hr_rate,coke_Rate_6_hr_rate,Slag_Rate_6_hr_rate,OretoCoke_Change_6_hr_rate,coke_Rate_7_hr_rate,Slag_Rate_7_hr_rate,OretoCoke_Change_7_hr_rate,coke_Rate_8_hr_rate,Slag_Rate_8_hr_rate,OretoCoke_Change_8_hr_rate
2017-04-11 10:56:00,17757,1449.199951,6.300049,6,08-Oct,262193.5167,203,1794.622679,1249.438333,0.6,1.036632695,5.046666667,0.6,0.232500532,12101.27167,-352.5,220.8426697,5569.285,-146.2,101.4660231,61.895,-0.7,0.49963546,49.62333333,-0.6,0.228752451,76603.3625,9115.3,2273.251475,59.61104377,0.025070446,0.007297275,-12471.13754,415.3217636,120.8880463,25722,0,0,261329.65,-4694,2849.953653,1249.295,1.8,0.985512706,4.835833333,0.7,0.273414707,12068.19833,-650.9,238.0026838,5582.345,-16.1,101.6105341,61.73916667,-1.7,0.691156117,49.67916667,-0.2,0.314601477,83564.15083,-12637,9840.679937,59.59850855,0.050140892,0.014534614,-12678.79842,830.6435273,240.7831681,25722,0,0,261859.5111,2934,3202.097735,1249.262222,-0.6,0.981798347,4.773333333,0.7,0.247580471,11964.54333,596.4,330.2573239,5553.858333,-220.8,118.2757071,61.52333333,1.3,0.911693127,49.40055556,1,0.503007405,87841.22722,-10666.1,10630.86288,59.58597333,0.075211338,0.02177187,-12886.4593,1245.965291,360.6769231,25722,0,0,261585.1375,-12146,3414.442621,1249.341667,-1.9,1.014669254,4.737083333,0.9,0.227409997,11813.6475,-412.5,407.8255363,5558.865,-194.8,113.7807645,61.22375,-2,1.036155238,49.38083333,-0.8,0.512242724,86465.94313,-4766.2,9802.870589,59.5734381,0.100281783,0.029009105,-13094.12018,1661.287055,480.5703344,25722,0,0,261734.79,-1848,4128.470605,1249.319333,0.9,1.030322654,4.653,1,0.267324787,11725.4,1058,461.7378656,5564.11,-196.7,111.4738068,61.04666667,3.3,1.286990041,49.43466667,-0.2,0.497886727,87644.48917,-11359.8,9232.930696,59.56090288,0.12535223,0.036246332,-13301.78106,2076.608818,600.4636078,25722,0,0,-16.7848058,-3.4650024,0.036595258,28.1335089,0.724657,0.015230715,6.5101677,-1.290017,0.004418761,6.5101677,-1.290017,-0.005098975,6.5101677,-1.290017,-0.000558221
2017-04-11 10:56:00,17757,1449.199951,9.5,10,08-Nov,262193.5167,203,1794.622679,1249.438333,0.6,1.036632695,5.046666667,0.6,0.232500532,12101.27167,-352.5,220.8426697,5569.285,-146.2,101.4660231,61.895,-0.7,0.49963546,49.62333333,-0.6,0.228752451,76603.3625,9115.3,2273.251475,59.61104377,0.025070446,0.007297275,-12471.13754,415.3217636,120.8880463,25722,0,0,261329.65,-4694,2849.953653,1249.295,1.8,0.985512706,4.835833333,0.7,0.273414707,12068.19833,-650.9,238.0026838,5582.345,-16.1,101.6105341,61.73916667,-1.7,0.691156117,49.67916667,-0.2,0.314601477,83564.15083,-12637,9840.679937,59.59850855,0.050140892,0.014534614,-12678.79842,830.6435273,240.7831681,25722,0,0,261859.5111,2934,3202.097735,1249.262222,-0.6,0.981798347,4.773333333,0.7,0.247580471,11964.54333,596.4,330.2573239,5553.858333,-220.8,118.2757071,61.52333333,1.3,0.911693127,49.40055556,1,0.503007405,87841.22722,-10666.1,10630.86288,59.58597333,0.075211338,0.02177187,-12886.4593,1245.965291,360.6769231,25722,0,0,261585.1375,-12146,3414.442621,1249.341667,-1.9,1.014669254,4.737083333,0.9,0.227409997,11813.6475,-412.5,407.8255363,5558.865,-194.8,113.7807645,61.22375,-2,1.036155238,49.38083333,-0.8,0.512242724,86465.94313,-4766.2,9802.870589,59.5734381,0.100281783,0.029009105,-13094.12018,1661.287055,480.5703344,25722,0,0,261734.79,-1848,4128.470605,1249.319333,0.9,1.030322654,4.653,1,0.267324787,11725.4,1058,461.7378656,5564.11,-196.7,111.4738068,61.04666667,3.3,1.286990041,49.43466667,-0.2,0.497886727,87644.48917,-11359.8,9232.930696,59.56090288,0.12535223,0.036246332,-13301.78106,2076.608818,600.4636078,25722,0,0,-16.7848058,-3.4650024,0.036595258,28.1335089,0.724657,0.015230715,6.5101677,-1.290017,0.004418761,6.5101677,-1.290017,-0.005098975,6.5101677,-1.290017,-0.000558221
2017-04-11 10:56:00,17757,1449.199951,9.200073,16,08-Dec,262193.5167,203,1794.622679,1249.438333,0.6,1.036632695,5.046666667,0.6,0.232500532,12101.27167,-352.5,220.8426697,5569.285,-146.2,101.4660231,61.895,-0.7,0.49963546,49.62333333,-0.6,0.228752451,76603.3625,9115.3,2273.251475,59.61104377,0.025070446,0.007297275,-12471.13754,415.3217636,120.8880463,25722,0,0,261329.65,-4694,2849.953653,1249.295,1.8,0.985512706,4.835833333,0.7,0.273414707,12068.19833,-650.9,238.0026838,5582.345,-16.1,101.6105341,61.73916667,-1.7,0.691156117,49.67916667,-0.2,0.314601477,83564.15083,-12637,9840.679937,59.59850855,0.050140892,0.014534614,-12678.79842,830.6435273,240.7831681,25722,0,0,261859.5111,2934,3202.097735,1249.262222,-0.6,0.981798347,4.773333333,0.7,0.247580471,11964.54333,596.4,330.2573239,5553.858333,-220.8,118.2757071,61.52333333,1.3,0.911693127,49.40055556,1,0.503007405,87841.22722,-10666.1,10630.86288,59.58597333,0.075211338,0.02177187,-12886.4593,1245.965291,360.6769231,25722,0,0,261585.1375,-12146,3414.442621,1249.341667,-1.9,1.014669254,4.737083333,0.9,0.227409997,11813.6475,-412.5,407.8255363,5558.865,-194.8,113.7807645,61.22375,-2,1.036155238,49.38083333,-0.8,0.512242724,86465.94313,-4766.2,9802.870589,59.5734381,0.100281783,0.029009105,-13094.12018,1661.287055,480.5703344,25722,0,0,261734.79,-1848,4128.470605,1249.319333,0.9,1.030322654,4.653,1,0.267324787,11725.4,1058,461.7378656,5564.11,-196.7,111.4738068,61.04666667,3.3,1.286990041,49.43466667,-0.2,0.497886727,87644.48917,-11359.8,9232.930696,59.56090288,0.12535223,0.036246332,-13301.78106,2076.608818,600.4636078,25722,0,0,-16.7848058,-3.4650024,0.036595258,28.1335089,0.724657,0.015230715,6.5101677,-1.290017,0.004418761,6.5101677,-1.290017,-0.005098975,6.5101677,-1.290017,-0.000558221
2017-04-11 10:56:00,17757,1449.199951,6.700073,22,Aug-13,262193.5167,203,1794.622679,1249.438333,0.6,1.036632695,5.046666667,0.6,0.232500532,12101.27167,-352.5,220.8426697,5569.285,-146.2,101.4660231,61.895,-0.7,0.49963546,49.62333333,-0.6,0.228752451,76603.3625,9115.3,2273.251475,59.61104377,0.025070446,0.007297275,-12471.13754,415.3217636,120.8880463,25722,0,0,261329.65,-4694,2849.953653,1249.295,1.8,0.985512706,4.835833333,0.7,0.273414707,12068.19833,-650.9,238.0026838,5582.345,-16.1,101.6105341,61.73916667,-1.7,0.691156117,49.67916667,-0.2,0.314601477,83564.15083,-12637,9840.679937,59.59850855,0.050140892,0.014534614,-12678.79842,830.6435273,240.7831681,25722,0,0,261859.5111,2934,3202.097735,1249.262222,-0.6,0.981798347,4.773333333,0.7,0.247580471,11964.54333,596.4,330.2573239,5553.858333,-220.8,118.2757071,61.52333333,1.3,0.911693127,49.40055556,1,0.503007405,87841.22722,-10666.1,10630.86288,59.58597333,0.075211338,0.02177187,-12886.4593,1245.965291,360.6769231,25722,0,0,261585.1375,-12146,3414.442621,1249.341667,-1.9,1.014669254,4.737083333,0.9,0.227409997,11813.6475,-412.5,407.8255363,5558.865,-194.8,113.7807645,61.22375,-2,1.036155238,49.38083333,-0.8,0.512242724,86465.94313,-4766.2,9802.870589,59.5734381,0.100281783,0.029009105,-13094.12018,1661.287055,480.5703344,25722,0,0,261734.79,-1848,4128.470605,1249.319333,0.9,1.030322654,4.653,1,0.267324787,11725.4,1058,461.7378656,5564.11,-196.7,111.4738068,61.04666667,3.3,1.286990041,49.43466667,-0.2,0.497886727,87644.48917,-11359.8,9232.930696,59.56090288,0.12535223,0.036246332,-13301.78106,2076.608818,600.4636078,25722,0,0,-16.7848058,-3.4650024,0.036595258,28.1335089,0.724657,0.015230715,6.5101677,-1.290017,0.004418761,6.5101677,-1.290017,-0.005098975,6.5101677,-1.290017,-0.000558221
2017-04-11 10:56:00,17757,1449.199951,6.800049,28,Aug-14,262193.5167,203,1794.622679,1249.438333,0.6,1.036632695,5.046666667,0.6,0.232500532,12101.27167,-352.5,220.8426697,5569.285,-146.2,101.4660231,61.895,-0.7,0.49963546,49.62333333,-0.6,0.228752451,76603.3625,9115.3,2273.251475,59.61104377,0.025070446,0.007297275,-12471.13754,415.3217636,120.8880463,25722,0,0,261329.65,-4694,2849.953653,1249.295,1.8,0.985512706,4.835833333,0.7,0.273414707,12068.19833,-650.9,238.0026838,5582.345,-16.1,101.6105341,61.73916667,-1.7,0.691156117,49.67916667,-0.2,0.314601477,83564.15083,-12637,9840.679937,59.59850855,0.050140892,0.014534614,-12678.79842,830.6435273,240.7831681,25722,0,0,261859.5111,2934,3202.097735,1249.262222,-0.6,0.981798347,4.773333333,0.7,0.247580471,11964.54333,596.4,330.2573239,5553.858333,-220.8,118.2757071,61.52333333,1.3,0.911693127,49.40055556,1,0.503007405,87841.22722,-10666.1,10630.86288,59.58597333,0.075211338,0.02177187,-12886.4593,1245.965291,360.6769231,25722,0,0,261585.1375,-12146,3414.442621,1249.341667,-1.9,1.014669254,4.737083333,0.9,0.227409997,11813.6475,-412.5,407.8255363,5558.865,-194.8,113.7807645,61.22375,-2,1.036155238,49.38083333,-0.8,0.512242724,86465.94313,-4766.2,9802.870589,59.5734381,0.100281783,0.029009105,-13094.12018,1661.287055,480.5703344,25722,0,0,261734.79,-1848,4128.470605,1249.319333,0.9,1.030322654,4.653,1,0.267324787,11725.4,1058,461.7378656,5564.11,-196.7,111.4738068,61.04666667,3.3,1.286990041,49.43466667,-0.2,0.497886727,87644.48917,-11359.8,9232.930696,59.56090288,0.12535223,0.036246332,-13301.78106,2076.608818,600.4636078,25722,0,0,-16.7848058,-3.4650024,0.036595258,28.1335089,0.724657,0.015230715,6.5101677,-1.290017,0.004418761,6.5101677,-1.290017,-0.005098975,6.5101677,-1.290017,-0.000558221
2017-04-11 10:56:00,17757,1453,2.5,6,09-Oct,262193.5167,203,1794.622679,1249.438333,0.6,1.036632695,5.046666667,0.6,0.232500532,12101.27167,-352.5,220.8426697,5569.285,-146.2,101.4660231,61.895,-0.7,0.49963546,49.62333333,-0.6,0.228752451,76603.3625,9115.3,2273.251475,59.61104377,0.025070446,0.007297275,-12471.13754,415.3217636,120.8880463,25722,0,0,261329.65,-4694,2849.953653,1249.295,1.8,0.985512706,4.835833333,0.7,0.273414707,12068.19833,-650.9,238.0026838,5582.345,-16.1,101.6105341,61.73916667,-1.7,0.691156117,49.67916667,-0.2,0.314601477,83564.15083,-12637,9840.679937,59.59850855,0.050140892,0.014534614,-12678.79842,830.6435273,240.7831681,25722,0,0,261859.5111,2934,3202.097735,1249.262222,-0.6,0.981798347,4.773333333,0.7,0.247580471,11964.54333,596.4,330.2573239,5553.858333,-220.8,118.2757071,61.52333333,1.3,0.911693127,49.40055556,1,0.503007405,87841.22722,-10666.1,10630.86288,59.58597333,0.075211338,0.02177187,-12886.4593,1245.965291,360.6769231,25722,0,0,261585.1375,-12146,3414.442621,1249.341667,-1.9,1.014669254,4.737083333,0.9,0.227409997,11813.6475,-412.5,407.8255363,5558.865,-194.8,113.7807645,61.22375,-2,1.036155238,49.38083333,-0.8,0.512242724,86465.94313,-4766.2,9802.870589,59.5734381,0.100281783,0.029009105,-13094.12018,1661.287055,480.5703344,25722,0,0,261734.79,-1848,4128.470605,1249.319333,0.9,1.030322654,4.653,1,0.267324787,11725.4,1058,461.7378656,5564.11,-196.7,111.4738068,61.04666667,3.3,1.286990041,49.43466667,-0.2,0.497886727,87644.48917,-11359.8,9232.930696,59.56090288,0.12535223,0.036246332,-13301.78106,2076.608818,600.4636078,25722,0,0,-16.7848058,-3.4650024,0.036595258,28.1335089,0.724657,0.015230715,6.5101677,-1.290017,0.004418761,6.5101677,-1.290017,-0.005098975,6.5101677,-1.290017,-0.000558221
2017-04-11 10:56:00,17757,1453,5.699951,10,09-Nov,262193.5167,203,1794.622679,1249.438333,0.6,1.036632695,5.046666667,0.6,0.232500532,12101.27167,-352.5,220.8426697,5569.285,-146.2,101.4660231,61.895,-0.7,0.49963546,49.62333333,-0.6,0.228752451,76603.3625,9115.3,2273.251475,59.61104377,0.025070446,0.007297275,-12471.13754,415.3217636,120.8880463,25722,0,0,261329.65,-4694,2849.953653,1249.295,1.8,0.985512706,4.835833333,0.7,0.273414707,12068.19833,-650.9,238.0026838,5582.345,-16.1,101.6105341,61.73916667,-1.7,0.691156117,49.67916667,-0.2,0.314601477,83564.15083,-12637,9840.679937,59.59850855,0.050140892,0.014534614,-12678.79842,830.6435273,240.7831681,25722,0,0,261859.5111,2934,3202.097735,1249.262222,-0.6,0.981798347,4.773333333,0.7,0.247580471,11964.54333,596.4,330.2573239,5553.858333,-220.8,118.2757071,61.52333333,1.3,0.911693127,49.40055556,1,0.503007405,87841.22722,-10666.1,10630.86288,59.58597333,0.075211338,0.02177187,-12886.4593,1245.965291,360.6769231,25722,0,0,261585.1375,-12146,3414.442621,1249.341667,-1.9,1.014669254,4.737083333,0.9,0.227409997,11813.6475,-412.5,407.8255363,5558.865,-194.8,113.7807645,61.22375,-2,1.036155238,49.38083333,-0.8,0.512242724,86465.94313,-4766.2,9802.870589,59.5734381,0.100281783,0.029009105,-13094.12018,1661.287055,480.5703344,25722,0,0,261734.79,-1848,4128.470605,1249.319333,0.9,1.030322654,4.653,1,0.267324787,11725.4,1058,461.7378656,5564.11,-196.7,111.4738068,61.04666667,3.3,1.286990041,49.43466667,-0.2,0.497886727,87644.48917,-11359.8,9232.930696,59.56090288,0.12535223,0.036246332,-13301.78106,2076.608818,600.4636078,25722,0,0,-16.7848058,-3.4650024,0.036595258,28.1335089,0.724657,0.015230715,6.5101677,-1.290017,0.004418761,6.5101677,-1.290017,-0.005098975,6.5101677,-1.290017,-0.000558221
2017-04-11 10:56:00,17757,1453,5.400024,16,09-Dec,262193.5167,203,1794.622679,1249.438333,0.6,1.036632695,5.046666667,0.6,0.232500532,12101.27167,-352.5,220.8426697,5569.285,-146.2,101.4660231,61.895,-0.7,0.49963546,49.62333333,-0.6,0.228752451,76603.3625,9115.3,2273.251475,59.61104377,0.025070446,0.007297275,-12471.13754,415.3217636,120.8880463,25722,0,0,261329.65,-4694,2849.953653,1249.295,1.8,0.985512706,4.835833333,0.7,0.273414707,12068.19833,-650.9,238.0026838,5582.345,-16.1,101.6105341,61.73916667,-1.7,0.691156117,49.67916667,-0.2,0.314601477,83564.15083,-12637,9840.679937,59.59850855,0.050140892,0.014534614,-12678.79842,830.6435273,240.7831681,25722,0,0,261859.5111,2934,3202.097735,1249.262222,-0.6,0.981798347,4.773333333,0.7,0.247580471,11964.54333,596.4,330.2573239,5553.858333,-220.8,118.2757071,61.52333333,1.3,0.911693127,49.40055556,1,0.503007405,87841.22722,-10666.1,10630.86288,59.58597333,0.075211338,0.02177187,-12886.4593,1245.965291,360.6769231,25722,0,0,261585.1375,-12146,3414.442621,1249.341667,-1.9,1.014669254,4.737083333,0.9,0.227409997,11813.6475,-412.5,407.8255363,5558.865,-194.8,113.7807645,61.22375,-2,1.036155238,49.38083333,-0.8,0.512242724,86465.94313,-4766.2,9802.870589,59.5734381,0.100281783,0.029009105,-13094.12018,1661.287055,480.5703344,25722,0,0,261734.79,-1848,4128.470605,1249.319333,0.9,1.030322654,4.653,1,0.267324787,11725.4,1058,461.7378656,5564.11,-196.7,111.4738068,61.04666667,3.3,1.286990041,49.43466667,-0.2,0.497886727,87644.48917,-11359.8,9232.930696,59.56090288,0.12535223,0.036246332,-13301.78106,2076.608818,600.4636078,25722,0,0,-16.7848058,-3.4650024,0.036595258,28.1335089,0.724657,0.015230715,6.5101677,-1.290017,0.004418761,6.5101677,-1.290017,-0.005098975,6.5101677,-1.290017,-0.000558221
2017-04-11 10:56:00,17757,1453,2.900024,22,Sep-13,262193.5167,203,1794.622679,1249.438333,0.6,1.036632695,5.046666667,0.6,0.232500532,12101.27167,-352.5,220.8426697,5569.285,-146.2,101.4660231,61.895,-0.7,0.49963546,49.62333333,-0.6,0.228752451,76603.3625,9115.3,2273.251475,59.61104377,0.025070446,0.007297275,-12471.13754,415.3217636,120.8880463,25722,0,0,261329.65,-4694,2849.953653,1249.295,1.8,0.985512706,4.835833333,0.7,0.273414707,12068.19833,-650.9,238.0026838,5582.345,-16.1,101.6105341,61.73916667,-1.7,0.691156117,49.67916667,-0.2,0.314601477,83564.15083,-12637,9840.679937,59.59850855,0.050140892,0.014534614,-12678.79842,830.6435273,240.7831681,25722,0,0,261859.5111,2934,3202.097735,1249.262222,-0.6,0.981798347,4.773333333,0.7,0.247580471,11964.54333,596.4,330.2573239,5553.858333,-220.8,118.2757071,61.52333333,1.3,0.911693127,49.40055556,1,0.503007405,87841.22722,-10666.1,10630.86288,59.58597333,0.075211338,0.02177187,-12886.4593,1245.965291,360.6769231,25722,0,0,261585.1375,-12146,3414.442621,1249.341667,-1.9,1.014669254,4.737083333,0.9,0.227409997,11813.6475,-412.5,407.8255363,5558.865,-194.8,113.7807645,61.22375,-2,1.036155238,49.38083333,-0.8,0.512242724,86465.94313,-4766.2,9802.870589,59.5734381,0.100281783,0.029009105,-13094.12018,1661.287055,480.5703344,25722,0,0,261734.79,-1848,4128.470605,1249.319333,0.9,1.030322654,4.653,1,0.267324787,11725.4,1058,461.7378656,5564.11,-196.7,111.4738068,61.04666667,3.3,1.286990041,49.43466667,-0.2,0.497886727,87644.48917,-11359.8,9232.930696,59.56090288,0.12535223,0.036246332,-13301.78106,2076.608818,600.4636078,25722,0,0,-16.7848058,-3.4650024,0.036595258,28.1335089,0.724657,0.015230715,6.5101677,-1.290017,0.004418761,6.5101677,-1.290017,-0.005098975,6.5101677,-1.290017,-0.000558221
2017-04-11 11:02:00,17757,1455.5,3.199951,4,10-Nov,262081.3833,1397,1856.652228,1249.4,2.8,1.045409659,4.978333333,0.5,0.247764012,12137.49333,-243.7,181.4794193,5571.633333,-47.2,100.5862774,61.93,-0.5,0.479158868,49.69166667,-0.6,0.190709351,75904.0925,4608.3,1843.222316,59.60853673,0.025070446,0.007297275,-12512.66971,415.3217636,120.8880463,25722,0,0,261675.4583,-5213,3271.027585,1249.243333,3.3,0.998716263,4.798333333,0.6,0.257976396,12113.525,-834.1,253.3534258,5584.358333,86.1,100.236411,61.8475,-2,0.781289873,49.68416667,0.3,0.308151396,84183.43083,-13905.7,10054.18802,59.59600151,0.050140892,0.014534614,-12720.33059,830.6435273,240.7831681,25722,0,0,261841.9,1391,3212.721237,1249.315,1.3,1.03132366,4.749444444,0.4,0.229280444,11954.20944,375.9,343.0486065,5554.956111,51.5,118.7537126,61.49555556,0.8,0.93143862,49.36722222,0.7,0.546684323,88149.9225,-9388.9,10565.82036,59.58346628,0.075211338,0.02177187,-12927.99148,1245.965291,360.6769231,25722,0,0,261700.4917,-1825,3607.99974,1249.362083,3.1,1.035085262,4.715416667,0.8,0.213488247,11813.975,169.8,411.1995115,5560.5425,116.8,113.6868518,61.23208333,7.11E-15,1.057594488,49.39916667,-0.3,0.518849037,86745.67021,-15294.5,9825.944072,59.57093106,0.100281783,0.029009105,-13135.65236,1661.287055,480.5703344,25722,0,0,261714.9333,3939,4141.119471,1249.312667,3.3,1.030329146,4.634333333,0.9,0.254040043,11705.26633,1188,483.2269004,5564.811333,-99.8,111.4611824,60.971,4.3,1.378693216,49.44433333,-0.6,0.498426845,87908.76133,-10931.7,9230.768397,59.55839584,0.12535223,0.036246332,-13343.31324,2076.608818,600.4636078,25722,0,0,-16.7848058,-3.4650024,0.040189972,28.1335089,0.724657,0.018825429,28.1335089,0.724657,0.008362913,28.1335089,0.724657,0.002196683,28.1335089,0.724657,0.001384174
2017-04-11 11:02:00,17757,1455.5,2.900024,10,10-Dec,262081.3833,1397,1856.652228,1249.4,2.8,1.045409659,4.978333333,0.5,0.247764012,12137.49333,-243.7,181.4794193,5571.633333,-47.2,100.5862774,61.93,-0.5,0.479158868,49.69166667,-0.6,0.190709351,75904.0925,4608.3,1843.222316,59.60853673,0.025070446,0.007297275,-12512.66971,415.3217636,120.8880463,25722,0,0,261675.4583,-5213,3271.027585,1249.243333,3.3,0.998716263,4.798333333,0.6,0.257976396,12113.525,-834.1,253.3534258,5584.358333,86.1,100.236411,61.8475,-2,0.781289873,49.68416667,0.3,0.308151396,84183.43083,-13905.7,10054.18802,59.59600151,0.050140892,0.014534614,-12720.33059,830.6435273,240.7831681,25722,0,0,261841.9,1391,3212.721237,1249.315,1.3,1.03132366,4.749444444,0.4,0.229280444,11954.20944,375.9,343.0486065,5554.956111,51.5,118.7537126,61.49555556,0.8,0.93143862,49.36722222,0.7,0.546684323,88149.9225,-9388.9,10565.82036,59.58346628,0.075211338,0.02177187,-12927.99148,1245.965291,360.6769231,25722,0,0,261700.4917,-1825,3607.99974,1249.362083,3.1,1.035085262,4.715416667,0.8,0.213488247,11813.975,169.8,411.1995115,5560.5425,116.8,113.6868518,61.23208333,7.11E-15,1.057594488,49.39916667,-0.3,0.518849037,86745.67021,-15294.5,9825.944072,59.57093106,0.100281783,0.029009105,-13135.65236,1661.287055,480.5703344,25722,0,0,261714.9333,3939,4141.119471,1249.312667,3.3,1.030329146,4.634333333,0.9,0.254040043,11705.26633,1188,483.2269004,5564.811333,-99.8,111.4611824,60.971,4.3,1.378693216,49.44433333,-0.6,0.498426845,87908.76133,-10931.7,9230.768397,59.55839584,0.12535223,0.036246332,-13343.31324,2076.608818,600.4636078,25722,0,0,-16.7848058,-3.4650024,0.040189972,28.1335089,0.724657,0.018825429,28.1335089,0.724657,0.008362913,28.1335089,0.724657,0.002196683,28.1335089,0.724657,0.001384174
