t_stamp,Tapp_plus2,Tapp,Tapp_prev1,PCI_3,PCI_4,PCI_5,HOD_2,HOD_3,HOD_4,COD_2,COD_3,COD_4,SGR610,BFR_1,BFR_2,CKR610,HL_1,HL_2,HL_3,BTemp_2,BTemp_3,HODm3,PCIm3,BMoist_1,BMoist_2,Time_Since_Tap_Open
2017-09-28 03:35:00,1458.666492,1448.3,1457.186486,0.41,0.51,0.36,28.47,437.41,449.53,28.47,437.41,449.53,63694.9,-704.1,-481.1,67866.1,-1890.03,-5960.1,-6696.86,-2.18,-2.57,17251.9356,62.53583292,-0.15,-0.13,70
2017-09-28 06:46:00,1467.278873,1464.8,1459.616754,0.35,1.12,0.8,-114.94,132.78,575.78,-114.94,132.78,575.78,65356.1,176.1,2047.4,67841.6,-11140.37,-11096.74,592.69,0.73,0.08,17768.09632,63.16772237,0.03,-0.02,86
2017-09-28 10:19:00,1475.299448,1469.2,1467.960563,-0.61,-0.24,-0.36,-212.56,-399.87,-286.4,-212.56,-399.87,-286.4,65930.9,-1978.9,-558.1,67890.7,-10912.03,802.2,-1061.99,-1.27,-0.57,18079.83691,63.61449461,0.56,0.67,94
2017-09-28 13:20:00,1471.620779,1478.4,1475.350276,-0.78,-1.29,-0.87,-658.93,-272.67,-468.07,-658.93,-272.67,-468.07,65114.8,-3286.3,-6921.3,67882.9,-676.9,-8370.22,-4722.56,-1.5,-1.21,17857.4497,63.31781563,0.56,1.08,105
2017-09-28 18:28:00,1469.440678,1461,1464.38961,-0.94,-0.05,0.09,-48.04,-266.64,120.81,-48.04,-266.64,120.81,64244.5,-4522.5,-1454.4,67835.5,15250.41,13336.95,15360.36,-0.89,-0.5,18053.74591,63.666891,-0.31,-5.41,113
2017-09-28 22:24:00,1465.956436,1477.6,1473.379661,1.35,2.49,1.5,405.19,312.19,1117.78,405.19,312.19,1117.78,63915.8,444.8,5558.8,67714,-14474.86,-576.37,-12881.23,-0.24,-1.14,18488.82305,63.74553232,0.24,0.24,114
2017-09-29 01:46:00,1454.88,1458,1463.821782,-1.64,-2.2,-0.43,-902.15,-633.49,-863.03,-902.15,-633.49,-863.03,63394.4,-6653.4,-9119.8,67848.3,34237.23,9609.2,29486.43,-0.53,0,18792.92485,64.76381514,-0.1,0.1,86
2017-09-29 04:16:00,1465.229534,1454.1,1455.66,-2.73,-3.97,-2.56,-2160.14,-2065.19,-2527.92,-2160.14,-2065.19,-2527.92,63008.9,-4679.7,-13437.9,67837.3,2024.08,-8077.66,-19179.85,-0.57,0.1,18561.58355,64.14343027,-0.32,-0.47,76
2017-09-29 07:29:00,1471.929825,1472,1466.435233,0.7,-0.4,-0.09,520.12,1181.94,940.78,520.12,1181.94,940.78,63407.7,2421.9,1424.6,67815.4,-3301.54,-34245.25,-4149.1,0.74,0.44,16377.37841,61.09171244,-0.01,-0.15,79
2017-09-29 10:20:00,1475.849749,1471.9,1471.935088,-0.32,0.5,0.81,-394.01,-120.52,-34.18,-394.01,-120.52,-34.18,63238.1,-1512.2,-2840,67792.1,-16049.73,-28798.52,-7265.35,1.71,1.53,17756.57325,61.76631679,-0.25,-0.07,105
2017-09-29 16:58:00,1485.317881,1485,1483.025126,0.69,-0.81,-4.01,-346.18,320.81,-441.98,-346.18,320.81,-441.98,64421.9,1766.3,-2189.4,67902.1,21630.89,-12173.93,-6672.47,-2.13,-1.26,16359.03931,58.49112632,-0.09,-1.77636E-15,98
2017-09-29 19:29:00,1475.654144,1485.4,1485.24106,-0.28,-0.53,-0.54,-326.02,-316.47,-415.63,-326.02,-316.47,-415.63,64859.5,-35.1,682.6,68177.9,11343.64,-12531.67,22184.7,1.16,0.31,16288.24965,58.59546297,-0.03,-0.08,79
2017-09-29 22:30:00,1487.977108,1470.7,1475.572928,-0.98,-0.93,-1.15,94.21,-697.84,-710.67,94.21,-697.84,-710.67,64845.7,1377.2,690.2,68345.9,23463.91,-14731.09,-10107.98,0.87,0.51,15808.87349,57.92971198,0.41,0.53,90
2017-09-30 01:16:00,1503.933333,1494.6,1485.961446,-4.62,-3.54,-3.97,2652.63,-1665.16,-1359.25,2652.63,-1665.16,-1359.25,64977.9,-2806.8,29672.4,68508.9,-17408.61,-20837.79,-28048.47,-2.34,-3.11,14985.15984,56.55701254,0.01,-0.32,66
2017-09-30 03:58:00,1495.608163,1507.2,1502.533333,2.72,2.4,-0.1,1096.01,633.71,519.68,1096.01,633.71,519.68,65362.5,14705.4,20173.2,68610.9,5099.21,8518.4,9921.51,0.49,0.41,13899.18843,53.52963752,-0.02,-0.15,58
2017-09-30 06:25:00,1507.893617,1493,1498.795918,5.25,4.42,4.23,637.16,1863.27,1238.39,637.16,1863.27,1238.39,65171.1,-2538.4,7264.9,68453.9,-27117.47,-4263.28,2477.12,-0.8,-0.2,13611.48409,53.7114609,-0.08,-0.18,95
2017-09-30 08:46:00,1506.966667,1510.5,1503.053191,-0.52,1.07,2.41,28.74,-180.99,407.01,28.74,-180.99,407.01,65130,4409.9,861.3,68430.8,-9421.11,4712.86,-8118.54,-0.3,-0.37,15165.57641,58.1705434,-0.25,-0.07,56
2017-09-30 11:46:00,1489.118367,1505.2,1506.966667,-4.98,-3.94,-4.75,-1209.01,-1975.5,-1574.06,-1209.01,-1975.5,-1574.06,65513.7,-8645.6,-14688.3,68607.9,-24983,-18101.61,-10731.99,-1.96,-0.98,15058.00239,57.8832263,0.25,0.36,61
2017-09-30 14:13:00,1498.642857,1485.5,1493.540816,0.05,-1.92,-3.71,-95.66,54.38,-631.31,-95.66,54.38,-631.31,65796.9,-3637.5,-1572,68659.6,-1353.91,25802.75,14691.29,0.46,0.64,13670.51166,54.50415716,0.2,-3.05,58
2017-09-30 16:40:00,1486.253061,1501.6,1495.028571,-0.01,0.13,0.75,397.92,187.86,261.55,397.92,187.86,261.55,66034.6,-213.1,2523.2,68664.3,-23079.19,-16349.31,-37148.36,-0.06,0.1,13619.08962,54.37340238,0.32,0.38,80
2017-09-30 19:07:00,1486.657143,1482.8,1490.473469,-0.35,-0.16,0.03,-17.09,-125.37,122.38,-17.09,-125.37,122.38,66061,1057.1,-188.7,68489.4,-7170.97,12710.17,-4648.34,-0.66,0.27,13738.05256,54.27474057,-0.24,-0.39,87
2017-09-30 21:55:00,1491.006452,1488.2,1486.271429,1.5,1.83,1.87,725.31,488.7,624.09,725.31,488.7,624.09,65960.3,6186,6080,68501.6,11801.44,18168.2,-5281.08,1.05,-0.3,13828.18489,54.27084793,-0.34,-0.31,90
2017-09-30 23:59:00,1477.12439,1491.1,1489.696774,0.66,0.86,0.38,-275.97,233.67,299.18,-275.97,233.67,299.18,65787.4,2918.3,-3208.2,68470.3,28010.68,18117.01,19859.37,0.67,1.31,13765.556,54.28499822,-0.1,-0.5,54
2017-10-01 02:43:00,1484.24,1472,1478.987805,-0.09,0.39,-1.35,-408.66,-97.32,116.79,-408.66,-97.32,116.79,65879.3,1785.8,-4364.6,68503.3,4129.67,-24378.49,-3278.24,-1.05,0.9,13886.82784,54.63991241,-0.18,-0.38,73
2017-10-01 08:02:00,1489.263636,1484.9,1488.681513,1.01,-0.08,-0.18,134.56,359.17,-251.68,134.56,359.17,-251.68,67232.7,-3450.9,1897.9,68517.9,2179.02,-23813.76,7913.8,-4.63,-2.98,13485.33626,53.52122467,0.16,0.14,72
2017-10-01 11:53:00,1498.029412,1493.3,1491.118182,0.17,0.44,0.33,282.17,-370.93,132.1,282.17,-370.93,132.1,67306.1,8151,3481.7,68565.8,-18243.38,460.61,-21041.86,1.07,0.88,14083.84078,54.86238499,-0.16,0.07,73
2017-10-01 14:43:00,1497.672727,1500,1497.635294,-1.05,1.14,-0.78,684.23,123.79,1008.97,684.23,123.79,1008.97,66132.9,4999.9,4944.7,68468.2,-21394.43,19660.49,18259,-5.14,-4.1,13960.72985,54.73419634,-0.4,-0.1,78
2017-10-01 17:28:00,1493.956069,1496.8,1497.963636,1.23,3.42,2.66,1159.05,215.42,1173.23,1159.05,215.42,1173.23,64941.6,12351.7,20617.9,68461.5,5896.4,24462.78,-16170.34,0.38,1.23,14056.3114,54.29087833,-0.7,-6.77,88
2017-10-01 20:21:00,1474.423457,1492.7,1494.121965,-0.2,3.48,2.75,349.47,-87.54,1047.59,349.47,-87.54,1047.59,64235.8,4155.9,-1267.9,68517.9,2702.86,8033.8,-12823.19,2.5,1.15,14477.88483,56.22589481,0.08,0.44,91
2017-10-01 22:13:00,1476.151852,1474.3,1484.157143,0.16,0.31,-0.7,-478.7,11.97,-149.01,-478.7,11.97,-149.01,63690.1,-513.1,-3389,68379.5,9540.59,17486.72,22242.75,-0.47,1.3,14213.16303,55.75868477,0.68,0.7,63
2017-10-02 00:55:00,1490.280519,1476.8,1475.874074,-0.58,-0.29,1.5,-180.66,-243.58,-532.46,-180.66,-243.58,-532.46,63380.6,-312.7,-917.1,68381.3,12605.91,12154.01,-39069.09,-0.12,-0.22,14368.73049,56.21796199,-0.44,-0.58,80
2017-10-02 03:29:00,1476.057447,1494.1,1487.35974,-0.16,-1.65,-1.88,-419.77,107.14,-411.97,-419.77,107.14,-411.97,63675.2,-5585.4,-7198.6,68472.8,14104.16,9651.95,-11769.51,-0.35,-0.04,13958.24675,55.37662355,-0.31,0.09,79
2017-10-02 05:50:00,1457.7,1472.9,1481.921277,0.45,-0.22,0.13,-157.69,139.57,-9.58,-157.69,139.57,-9.58,63511.6,-1621.4,-1402.3,68420.6,25418.79,-8008.86,11237.59,-0.02,-0.07,13926.01558,55.21751271,0.89,0.53,65
2017-10-02 07:50:00,1455.914286,1457.7,1465.3,1.93,2,2.78,963.04,825.41,805.35,963.04,825.41,805.35,63295.1,6004.6,10000.5,68326.9,630.56,-2322.08,23096.71,-0.33,-0.37,14313.88945,55.99661368,0.37,1.32,70
2017-10-02 10:38:00,1450.051852,1455.2,1456.092857,1.51,2.61,3.09,82.25,365.98,797.29,82.25,365.98,797.29,63472,47,2815.1,68432.1,-16008.84,-48265.86,4013.99,0.45,-1.3,14874.87463,57.35919627,0.52,0.79,78
2017-10-02 16:02:00,1439.719162,1441.3,1443.874074,1.85,1.32,1.48,-212.26,1093.63,668.39,-212.26,1093.63,668.39,64161.7,2967.4,-211.1,68362.1,-21027.45,-49276.72,-20501.23,-0.99,0.23,16089.61867,60.33244073,-0.04,-0.61,57
2017-10-02 18:49:00,1439.55283,1439.1,1439.890419,-0.18,-0.24,0.37,805.16,-92.41,-123.19,805.16,-92.41,-123.19,64320.3,3576.4,5967.2,68461.5,-58059.71,-58555.21,805.13,1.45,0.83,16552.80448,60.96579157,-0.28,-0.58,64
2017-10-02 21:28:00,1436.386192,1439.7,1439.473585,-0.37,0.47,1.55,80.51,-141.04,195.84,80.51,-141.04,195.84,64064.8,-456.2,1472,68526.5,-48647.02,-48168.22,-10899.1,-0.58,-0.33,16774.14546,61.51205031,0.22,0.36,68
2017-10-03 01:27:00,1426.521687,1433.1,1434.756904,1.42,0.87,0.77,1029.86,942.25,738.96,1029.86,942.25,738.96,62778,3816.5,7440.7,69018,-6842.54,-3433.44,-35766,0.23,0.54,16821.59131,61.38119064,0.9,1.01,82
2017-10-03 04:13:00,1433.970149,1424,1427.289157,1.59,1.41,0.77,750.67,51.55,786.14,750.67,51.55,786.14,62144.9,2413.7,3043.8,69156.3,17362.05,20359.01,5629.22,-0.49,1.88,17123.65223,61.16426977,-0.33,-1.15,73
2017-10-03 07:34:00,1464.919512,1440.7,1435.714925,0.1,1.14,1.35,1100.46,788.11,1186.33,1100.46,788.11,1186.33,62062.3,1158.6,2584.6,69221.5,-14381.78,2004.62,-13426.94,-1.74,-2,17549.54238,62.6726312,-1.77636E-15,-0.3,64
2017-10-03 10:18:00,1477.625,1473.8,1461.690244,0.54,1.31,1.24,-414.12,241.46,534.42,-414.12,241.46,534.42,61824.8,-1886.8,-779.3,69146.9,7651.86,5266.39,765.32,0.75,0.25,18062.50942,63.09031573,-0.14,-0.61,63
2017-10-03 12:58:00,1474.022581,1478.9,1476.9875,0.06,-0.41,-0.35,-541.79,34.35,-480.53,-541.79,34.35,-480.53,61616.9,-1765.2,-4529.2,69217.2,21322.28,15285.77,17852.02,1.07,-0.31,18163.13631,63.25984438,-0.46,-1.01,63
2017-10-03 15:33:00,1475.466667,1472.6,1475.03871,0.12,-0.83,-0.33,-233.04,-358.58,-922.08,-233.04,-358.58,-922.08,61088.3,-672,-1732.3,69212,18397.28,21272.38,16413.35,-0.45,-0.2,18246.26686,63.21745126,-0.44,-0.67,63
2017-10-03 18:33:00,1461.35283,1476.9,1475.466667,0.27,0.13,-0.14,-86.26,112,1.27,-86.26,112,1.27,61045.1,-1206.2,-317.8,69395.6,12744,2309.43,7763.51,-0.35,0.08,18032.15256,63.32309469,0.18,0.48,63
2017-10-03 21:12:00,1460.82459,1456.3,1464.073585,0.04,-0.33,-1,-307.62,33.41,-115.93,-307.62,33.41,-115.93,61378.3,-8.9,-3245.4,69328.2,16676.85,32710.57,-4526.54,0.9,0.04,17941.07639,63.09182124,0.06,0.55,87
2017-10-04 00:15:00,1466.892308,1463.2,1460.937705,0.77,1.28,0.21,-79.38,278.76,422.79,-79.38,278.76,422.79,61782.4,5139.5,-682.9,68949.7,-13815.14,10954.67,-27201.99,0.73,-0.23,17879.36988,62.82875297,-0.09,-1.77636E-15,80
2017-10-04 02:38:00,1473.882353,1467.6,1465.753846,-1.5,-1.04,-1.37,-112.52,-268.4,-105.99,-112.52,-268.4,-105.99,61553.1,-2109.9,-1384.3,68702.6,7832.23,5288.32,-47076.72,0.62,-0.14,18153.4955,63.60588336,-0.2,-0.25,78
2017-10-04 05:28:00,1469.725806,1476.5,1473.358824,-4.53,-4.28,-4.36,-2015.54,-2175.19,-2056.89,-2015.54,-2175.19,-2056.89,61776.6,-79.9,-12548,68625.3,23433.25,-9052.98,30124.2,0.93,0.49,18149.54829,63.15428992,0.02,0.01,63
2017-10-04 07:32:00,1476.203911,1469.5,1472.887097,-2.24,-4.17,-5.93,-635.21,-1346.15,-2232.33,-635.21,-1346.15,-2232.33,62453,-10416.2,-7800.1,69031.8,-14047.21,-31304.97,-5935.86,-0.15,0.68,16709.75975,59.65740367,0.02,0.04,62
2017-10-04 10:31:00,1472.517699,1479.5,1476.148045,-4.26,-6.71,-6.01,-579.51,-1616.65,-2423.23,-579.51,-1616.65,-2423.23,63204.2,-3975.6,-5681.9,69557,586.6,6361.31,354.5,-1.06,-0.71,15309.22788,56.83711966,0.56,0.69,91
2017-10-04 21:48:00,1479.005085,1472.7,1467.5,-0.35,-1,-0.66,186.95,-305.69,-352.6,186.95,-305.69,-352.6,62049,-1835.3,-2389,69281,4511.62,1029.87,307.39,2.77,11.4,13376.69553,51.55817461,0.3,0.59,78
2017-10-05 00:45:00,1482.66,1482,1478.847458,-0.65,-1.29,-1.27,-839.94,-1329.72,-1019.78,-839.94,-1329.72,-1019.78,62881.2,-1579.8,-1027.1,69541.3,1852.61,-331.39,2763.25,5.55,-3.82,12941.31739,51.40224563,0.02,0.25,80
2017-10-05 04:05:00,1482.109709,1483.1,1482.77,-0.9,-2.08,-2.11,-477.87,-426.89,-1297.53,-477.87,-426.89,-1297.53,63728.1,733.8,-1082.3,68784.4,-3224.45,12600.38,19350.01,-1.01,9.21,12039.87453,50.6833319,-0.14,-0.23,80
2017-10-05 07:31:00,1482.157895,1481.4,1481.895146,1.07,0.87,0.74,53.78,352.06,241.31,53.78,352.06,241.31,63604.4,455.1,926,67455.2,12082.41,12945.54,14084.65,1.11,-1.51,11593.94058,49.75796419,-0.05,0.23,66
2017-10-05 10:41:00,1470.144295,1482.6,1482.221053,-0.68,-0.47,0.28,100.77,-425.91,-197.57,100.77,-425.91,-197.57,63756.3,-676.6,2821.6,69054.6,26081.96,24626.94,4905.4,0.96,4.08,12027.70311,50.55224407,-0.53,-0.49,51
2017-10-05 12:32:00,1474.390604,1469.8,1476.718919,0.91,0.34,-0.39,-67.37,375.26,40.88,-67.37,375.26,40.88,63789,709.9,-1343.2,69348.9,3140.55,-25609.12,8399.7,-9.33,-7.35,11820.36783,50.31438515,0.4,-0.48,52
2017-10-05 15:01:00,1467.928571,1475.5,1473.204698,2.34,2.48,2.03,949.37,785.43,670.72,949.37,785.43,670.72,63448.4,-1129.5,11851.9,69498.2,-22487.58,-17724.74,-3311.98,0.23,0.29,11843.16419,50.39931459,0.85,1.7,61
2017-10-05 17:49:00,1458.462914,1464.9,1468.685714,2.58,2.64,4.78,275.58,877.62,843.41,275.58,877.62,843.41,63230.5,2394.4,9907.2,69428.9,-21434.09,-20763.92,12791.84,-1.07,6.71,12646.77126,52.69333235,-0.52,-0.01,69
2017-10-05 20:20:00,1459.272727,1456.8,1460.018543,1.25,1.79,6.39,1024.09,847.87,1432.89,1024.09,847.87,1432.89,63390.4,-1378.4,-138.1,69473.6,47197.74,19809.49,41649.86,1.18,-0.09,13724.2888,55.42250387,-0.01,-0.36,65
2017-10-05 23:05:00,1449.728662,1460.2,1458.963636,1.96,0.66,3.63,-410.66,571.61,-115.41,-410.66,571.61,-115.41,63753.5,-518.2,883.4,69585.1,22085.43,16697.45,15181.5,0.17,0.51,15488.38837,58.40962874,-0.56,-0.86,65
2017-10-06 01:42:00,1447.148649,1446.5,1451.735669,0.19,0.13,1.31,-203.52,19.79,13.37,-203.52,19.79,13.37,63937.1,3849.5,-1787.7,69492.3,24086.03,20862.26,-23748.5,1.23,0.22,15764.25743,59.3899887,-0.29,-0.39,52
2017-10-06 04:10:00,1445.853191,1447.3,1446.975676,1.71,1.08,1.05,514.66,856.99,804.16,514.66,856.99,804.16,63637.1,-4851.2,-4967.8,69344.5,40200.12,6519.58,-20717.5,-7.57,-6.32,15663.72584,59.18823474,-0.05,-0.15,45
2017-10-06 06:31:00,1448.486076,1445.6,1446.323404,0.5,1.47,1.1,-49.84,240.25,876.32,-49.84,240.25,876.32,63556.9,449.7,-827.9,69415.3,-959.01,-44722.39,-13096.9,-0.59,-0.57,16436.45227,60.65458647,-0.15,-1.77636E-15,76
2017-10-06 09:09:00,1459.77594,1449.4,1447.956962,0.41,-0.26,1.56,219.9,156.51,-73.68,219.9,156.51,-73.68,63570.5,1372.4,2670.7,69487.2,8288.08,-4974.23,16138.29,0.79,0.51,16595.83322,60.99497755,-0.01,-0.04,59
2017-10-06 11:22:00,1454.368354,1460.9,1455.71203,-0.73,-0.45,-0.01,-318.68,-261.44,-188.64,-318.68,-261.44,-188.64,63195.4,-2179.6,-6273.8,69397.7,1484.01,-4144.89,13937.77,2.1,1.33,16782.27313,61.57825692,-0.24,-0.09,82
2017-10-06 14:00:00,1477.135443,1452.3,1455.565823,-1.79,-1.9,-2.08,-28.89,-925.36,-842.21,-28.89,-925.36,-842.21,62819.2,-6599.4,-318.8,69353.2,10533.06,-14803.17,10623.02,-0.06,5.66,16653.13567,61.17315544,-0.28,-0.17,65
2017-10-06 16:38:00,1471.545455,1485,1472.582278,1.06,-0.08,0.74,-47.71,364.07,-45.85,-47.71,364.07,-45.85,62701.3,2500.3,1104.9,69293.5,37716.11,18701.4,19765.77,0.99,-0.25,16170.91289,60.43752366,-0.12,0.63,68
2017-10-06 18:50:00,1488.274074,1470.2,1476.927273,0.33,-0.25,0.77,-85.91,124.12,-160.4,-85.91,124.12,-160.4,63146.7,1354.5,-1241.2,69330.5,30939.32,13414.01,31835.23,1.06,-0.12,16268.37272,60.79227005,0.16,-0.69,65
2017-10-06 21:32:00,1471.114286,1494.6,1485.562963,0.16,0.28,0.15,464.27,255.16,265.97,464.27,255.16,265.97,63421.3,2924.9,3547.8,69354,-2465.61,-10434.71,-13496.7,0.14,-0.19,16295.06883,60.79435527,-0.08,0.27,77
2017-10-06 23:52:00,1472.106404,1467.2,1478.942857,0.59,0.25,0.27,820.44,745.52,594.29,820.44,745.52,594.29,63540.8,3199.9,3731.4,69410.2,-4137.13,5735.1,2015.21,1.24,-0.6,16300.80526,60.7662016,-0.05,-0.17,82
2017-10-07 03:15:00,1470.411392,1475.5,1473.046798,-0.14,0.03,-0.21,41.75,-595.59,12.39,41.75,-595.59,12.39,63728.1,-3328,1116.1,69497.9,-10825.64,-6135.76,-3657.93,-0.3,0.4,16676.08312,60.81258671,-0.06,-0.25,65
2017-10-07 05:53:00,1480.008791,1468.8,1471.344304,0.08,0.05,-0.15,370.38,362.27,215.14,370.38,362.27,215.14,63270.5,-539.4,871.7,69437.7,-8353.47,-24748.35,9491.92,-0.15,0.98,16294.11622,60.80568106,0.17,0.08,68
2017-10-07 08:55:00,1475.089256,1485.8,1480.195604,-0.06,-0.17,-0.04,61.11,-309.11,-127.37,61.11,-309.11,-127.37,62730.5,-184.8,452.2,69375.5,5325.13,-30504.09,-1087.98,1.45,0.32,16384.34913,60.65456376,0.03,0.02,75
2017-10-07 10:56:00,1467.782609,1475,1480.355372,0.55,0.66,0.56,284.97,229.76,283.83,284.97,229.76,283.83,62520.9,5747,2907.2,69388.4,-18.4,31501.3,37451.78,-1.02,0.42,16318.44361,60.87372852,-0.16,0.17,71
2017-10-07 13:14:00,1448.128571,1466.7,1470.308696,0.79,-0.08,-0.78,-564.6,223.4,5.57,-564.6,223.4,5.57,62384.3,-554.3,-6197.5,69360.6,9213.72,-18023.66,-28875.18,-0.2,0.6,16080.50453,60.1388446,-0.48,-0.31,59
2017-10-07 15:20:00,1463.123077,1447.2,1456.485714,0.55,-0.35,1.08,305.5,249.23,-131.3,305.5,249.23,-131.3,62232,-5196.3,1689.3,69351.4,357.54,-14072.67,3448.33,0.66,1.7,16138.33092,60.31109022,-0.51,-0.85,60
2017-10-07 17:56:00,1464.707831,1467.9,1459.938462,0.64,0.45,1.56,30.79,699.81,578.56,30.79,699.81,578.56,62039.4,-3026.5,-281.8,69375.8,-3165.72,-6177.26,1976.54,1.38,0.17,16443.58493,61.00255508,0.3,0.17,71
2017-10-07 19:55:00,1489.439759,1464.5,1466.214286,-3.11,-2.38,-1.71,-780.15,-980.44,-710.4,-780.15,-980.44,-710.4,61727.4,5698.8,-3180.3,69446.2,-7904.43,-12538.84,-15556.77,-3.32,-1.9,17285.97545,62.33745597,0.24,1.06,60
2017-10-07 22:41:00,1491.140351,1499,1486.53012,0.79,0.63,-1.85,450.67,477.5,374.14,450.67,477.5,374.14,62480.3,1140.1,3271.4,69399.9,24046.87,25384.02,27055.1,2.26,-0.28,16268.35768,59.45623033,0.71,0.69,56
2017-10-08 01:32:00,1499.251429,1487.8,1491.729825,-4.51,-4.12,-3.52,-428.12,-2166.58,-1834.88,-428.12,-2166.58,-1834.88,64267,5337,1095.4,69506.3,22532.32,17592.33,1641.69,0.67,0.79,16312.09375,59.17621891,-0.27,-0.12,67
2017-10-08 04:27:00,1492.5,1504.5,1498.774286,-0.13,1.33,0.26,350.06,-14.47,559.94,350.06,-14.47,559.94,65766.5,4638,3667.5,69332,17199.52,44361.01,31858.44,0.08,-0.07,14445.74018,55.45701281,0.2,0.27,72
2017-10-08 06:56:00,1483.656604,1489.6,1495.6,-0.32,-1.15,-1.36,5.44,-301.84,-644.82,5.44,-301.84,-644.82,65128.5,2661.9,-1651.7,69294.5,45316.6,35618.86,14750.8,0.62,-0.25,14213.93487,54.8478261,-0.07,-0.1,81
2017-10-08 10:28:00,1469.03007,1479.1,1482.071698,-0.44,2.27,0.7,193.88,-166.34,594.72,193.88,-166.34,594.72,62921.8,6320.3,2949.9,69309.4,11923.33,16345.4,-1015.77,1.14,0.25,13904.67868,54.44660714,-0.01,0.23,103
2017-10-08 12:51:00,1465,1467.1,1472.134965,1.95,0.99,0.56,-874.08,679.39,351.18,-874.08,679.39,351.18,61258.8,-6198.8,-8618.3,69294.9,7420.59,1492.96,-18970.45,0.55,0.35,13650.02773,53.91894962,-0.38,-0.54,76
2017-10-08 17:31:00,1467.193789,1462.2,1463.25,-0.07,-0.75,1.16,-214.84,-85.65,-262.11,-214.84,-85.65,-262.11,59871.7,-2675,-359.1,69135,-30087.46,6064.54,-5388.77,0.32,0.38,14658.41107,56.74198568,0.12,-0.16,81
2017-10-08 20:12:00,1466.224324,1468.9,1466.403106,-0.37,-0.18,0.17,98.95,-99.03,-83.16,98.95,-99.03,-83.16,59954.8,1970,819.9,69426.9,-14139.33,-15396.44,5283.08,0.68,0.53,14671.15199,56.79479612,-0.03,0.15,77
2017-10-08 22:40:00,1469.457143,1465.6,1466.937838,1.89,2.1,3.21,737.86,612.75,732.45,737.86,612.75,732.45,60475.8,475.3,9878.3,69589.4,-953.59,8637.29,-9758.72,1.14,0.37,14807.08313,56.97281224,-0.26,-0.11,65
2017-10-09 01:56:00,1488.340945,1471.9,1469.971429,-0.74,-0.24,1.64,-259.15,-233.13,-64.43,-259.15,-233.13,-64.43,61284.8,-4295.4,-3512,69502.2,-2045.97,2999.53,7865.24,-1.72,-0.7,15620.272,59.41139359,0.08,0.06,76
2017-10-09 04:03:00,1486.255224,1489.3,1481.079528,-1.48,-1.25,-1.34,-609.05,-1166.17,-1038.64,-609.05,-1166.17,-1038.64,61878.4,-2615.6,803.3,69387,-15601.15,-14821.65,-13769.325,-0.77,-0.62,15581.07978,59.25063544,-0.04,-0.21,68
2017-10-09 07:24:00,1487.792814,1484.2,1485.722388,0.65,1.99,0.73,527.81,484.78,906.71,527.81,484.78,906.71,62010.3,4572.4,3442.2,69266,13979.48,-21942.19,6080.95,0.06,0.21,14371.69866,57.78387563,0.01,0.02,74
2017-10-09 10:11:00,1487.612451,1489.2,1487.403593,-0.49,-0.82,-1.02,-276.89,-174.95,-34.21,-276.89,-174.95,-34.21,62632,-2225.7,-4132.2,69584,1795.32,-3135.46,-5523.36,-1.73,-1,14585.66792,57.92552,0.23,0.23,81
2017-10-09 14:28:00,1481.496552,1485.8,1486.593774,0.34,0.81,0.24,218.1,169.5,225.97,218.1,169.5,225.97,62686.7,3382.9,2531.1,69497.4,-630.28,2681.03,-31938.4,0.65,-0.2,14570.24247,58.03875364,-0.77,-1.13,88
2017-10-09 16:53:00,1477.961702,1480.6,1482.751724,0.28,0.79,-0.21,190.29,-109.04,275.63,190.29,-109.04,275.63,62122.9,3373.3,4067.6,69363.8,-3634.74,18263.68,-10299.56,-2.01,-0.45,14554.08202,57.94986592,-0.08,0.06,88
2017-10-09 19:14:00,1482.467742,1477.5,1478.819149,0.33,1.19,-0.55,86.75,162.26,512.2,86.75,162.26,512.2,61736.2,2914.8,333.2,69084.5,31913.84,21635.73,-16445.73,-0.35,0.1,14472.92436,58.10372585,-0.07,0.41,74
2017-10-09 22:20:00,1493.670588,1485.2,1482.716129,-1.21,-0.12,-0.46,-29.17,-402.84,10.48,-29.17,-402.84,10.48,60933.2,129.2,-913,69340.9,-6542.6,12548.88,-24096.27,-1.03,-1.98,14509.83964,58.06447228,0.02,0.27,85
2017-10-10 00:53:00,1495.2,1496,1491.764706,-0.03,0.21,0.25,90.95,-36.85,93.78,90.95,-36.85,93.78,61715.2,-960.6,1717.5,69441.4,-3857.57,-3213.13,-8751.82,-0.23,-0.09,14356.93498,57.73487597,-0.45,-0.51,83
2017-10-10 03:38:00,1495.964516,1494.9,1495.3,-1,-1.26,-0.7,-480.38,-580.87,-640.6,-480.38,-580.87,-640.6,62990.3,2698.8,1644,69534.3,12961.63,10794.13,4047.2,0.98,-0.14,14470.60897,58.11060044,0.05,-0.19,83
2017-10-10 05:42:00,1490.547826,1496,1495.467742,-0.54,-0.87,-1.13,-27.87,-411.17,-495.86,-27.87,-411.17,-495.86,63932.3,-1327.8,662,69478.4,-6441.73,3294.5,16841.46,-1.66,1.7,14235.69476,57.56078563,-0.12,-0.25,72
